,title,desc,url,source,date,sentiment,confidence
66,"Apple Plans AirPods Overhaul With New Low- and High-End Models, USB-C Headphones","(Bloomberg) -- Apple Inc. is planning an end-to-end overhaul of its AirPods lineup, refreshing a product category that’s emerged as one of the company’s biggest sellers. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael Enters ‘New Stage’ of War With Gaza Ground FightingTh",https://finance.yahoo.com/news/apple-plans-airpods-overhaul-low-171241983.html,Bloomberg,2023-10-26,neutral,0.5851315259933472
67,Apple Raises TV Streaming Price to $9.99,"Apple  is raising the monthly price of its TV streaming service to $9.99, joining  Netflix Disney  and other companies that have recently increased prices.  The iPhone maker is increasing the monthly cost of Apple TV+ by $3, or more than 40%.  It is also raising prices for its videogame service Apple Arcade, Apple News+ and its bundle package, Apple One.",https://finance.yahoo.com/m/b1e786ba-ebd7-321f-b8ba-b2f6cb4cc5e1/apple-raises-tv-streaming.html,The Wall Street Journal,2023-10-26,positive,0.9292443990707397
68,Apple Is Raising Subscription Prices. There Could Be More Where That Came From.,"Apple raises the prices for Apple TV+, Apple Arcade and Apple News+ in the U.S. and select international markets.",https://finance.yahoo.com/m/11a9daa9-fb28-3a78-b6de-7ef8dbd5b318/apple-is-raising-subscription.html,Barrons.com,2023-10-26,neutral,0.6989101767539978
69,5G Stocks To Watch As Apple Readies Vision Pro Headsets,"The best 5G stocks to invest in will change as smartphone apps, fixed broadband and enterprise services develop over time.",https://finance.yahoo.com/m/92f236cd-d3b5-37b9-a9a6-1baaee787879/5g-stocks-to-watch-as-apple.html,Investor's Business Daily,2023-10-26,neutral,0.8927135467529297
70,Apple raises prices on some subscription services including Apple TV+,The price hikes come as streaming prices balloon across the board.,https://finance.yahoo.com/news/apple-raises-prices-on-some-subscription-services-including-apple-tv-155224791.html,Yahoo Finance,2023-10-25,positive,0.7761626839637756
71,Apple Raises Prices of TV+ to $9.99 from $6.99 per Month,"(Bloomberg) -- Apple Inc. raised prices of its TV+, Arcade gaming and News+ subscriptions on Wednesday, following similar moves by other content providers, as the iPhone maker looks to generate more revenue from services. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael E",https://finance.yahoo.com/news/apple-raises-prices-tv-9-154120303.html,Bloomberg,2023-10-25,positive,0.7113633155822754
72,Apple unveils second streaming price hike this year,"Apple (AAPL) is increasing prices for its streaming services, including a $3 price hike for Apple TV+ from $6.99 to $9.99 per month. Apple Arcade and Apple News+ subscriptions are also seeing immediate price increases. This is the second round of price hikes in the past year, following similar increases in October 2022. Yahoo Finance's Seana Smith and Brad Smith discuss the trend across streaming platforms like Netflix (NFLX), Hulu, and Paramount+ (PARA), which have also raised prices to boost revenues amid rising costs. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/apple-unveils-second-streaming-price-154057157.html,Yahoo Finance Video,2023-10-25,positive,0.918023407459259
73,12 Best Long-Term Investments for a Child,"In this article, we will take a look at the 12 best long-term investments for a child. To skip our detailed discussion on investment plans for kids and the importance of long-term investment horizon, click 5 Best Long-Term Investments for a Child. “My dad was my greatest inspiration. What I learned at an early age […]",https://finance.yahoo.com/news/12-best-long-term-investments-152616994.html,Insider Monkey,2023-10-25,neutral,0.9141155481338501
74,Apple is making a change to its subscriptions users won't like,"Apple  has been steadily pushing into the subscription business for years now, building robust products that more than one billion people are using, according to the tech titan.  Now that it has pulled in a variety of different consumers with products like Apple Arcade and Apple News+, its announcing a new price hike for several of its subscription products that, while not exactly a surprise, will probably not go over well for many of its users.  As of Oct. 25, Apple TV+ and Apple News+ have both gone up $3 in price, with the new price for TV at $9.99 a month and the new price for News+ at $12.99.",https://finance.yahoo.com/m/e5bdbd21-77da-35bb-a9df-8da7096d6a07/apple-is-making-a-change-to.html,TheStreet.com,2023-10-25,positive,0.9096362590789795
75,"Apple raises subscription prices for TV+, News+","The per month price of Apple TV+ has been increased by $3 to $9.99, while Apple News+ has been priced at $12.99, up from $9.99.  Recently, streaming giants Netflix and Disney too had raised their prices as they look to boost growth amid intense competition.  Netflix increased subscription prices for some streaming plans in the United States, Britain and France when it reported results last week.",https://finance.yahoo.com/news/apple-hikes-price-apple-tv-142542792.html,Reuters,2023-10-25,positive,0.9434245228767395
76,Apple 'Scary Fast' event preview: Everything we know so far,"TheStreet's J.D. Durkin brings the latest business headlines from the floor of the New York Stock Exchange as markets open for trading Wednesday, October 24.  Apple's first iteration of the chip, the M1, was launched in 2020 - with the M2 making its first appearance last year.",https://finance.yahoo.com/m/881a9467-c217-33a1-9f29-b9cb58b8d3be/apple-scary-fast-event.html,TheStreet.com,2023-10-25,neutral,0.9207119941711426
77,Big Tech Tumbles,"Investors are getting nervous about the technology behemoths that have led the market higher this year. Big tech stocks such as Meta Platforms, Amazon, Apple and Nvidia are all falling in early trading, lagging behind the broader market.",https://finance.yahoo.com/m/70381981-50aa-3cf9-a13c-ad28180b89ae/big-tech-tumbles.html,The Wall Street Journal,2023-10-25,negative,0.9731007218360901
78,Surging Yields Flip From Burden to Boon in Big Tech Earnings,"(Bloomberg) -- Amid a rocky earnings season for giant companies, cash-rich megacap tech stocks have found an unlikely friend: soaring yields in fixed-income markets.Most Read from BloombergControversial Chip in Huawei Phone Produced on ASML MachineTrump Signals Support for Johnson’s Bid to Become House SpeakerTech-Heavy ETF Up in Late Hours as Meta Rallies: Markets WrapChina Developer Country Garden Deemed in Default on Dollar Bond for First TimeTrump Ally Mike Johnson Elected House Speaker, Shi",https://finance.yahoo.com/news/surging-yields-flip-burden-boon-130308086.html,Bloomberg,2023-10-25,positive,0.7062220573425293
79,Big Tech earnings can make or break this market,"In an unstable economic climate marked by geopolitical unrest, concerns about the Federal Reserve and soaring Treasury yields, investors are closely watching this week’s Big Tech earnings for clues about where the volatile stock market may head next.",https://finance.yahoo.com/news/big-tech-earnings-break-market-115644677.html,CNN Business,2023-10-25,neutral,0.5123021602630615
80,Almost Half of Warren Buffett's $333 Billion Portfolio Is Invested in Only 1 Stock,"Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) is a massive conglomerate that owns a sizable public equities portfolio.  Among the numerous holdings that the Warren Buffett business owns, Apple (NASDAQ: AAPL) is by far the biggest, representing a whopping 47% of the overall portfolio.  Let's try to understand what characteristics first attracted Buffett to Apple stock.",https://finance.yahoo.com/m/85c35969-eab9-3c6b-b6d2-214af443c8b0/almost-half-of-warren.html,Motley Fool,2023-10-25,neutral,0.9473040103912354
81,47.6% of Warren Buffett's $335 Billion Portfolio Is Invested in 2 Artificial Intelligence (AI) Stocks,"Buffett's right-hand man thinks AI is overhyped, but Berkshire's long-term future might depend on the technology's success.",https://finance.yahoo.com/m/13f72210-48cf-3c26-8204-2e32590846fc/47-6-of-warren-buffett-s.html,Motley Fool,2023-10-25,neutral,0.8730607628822327
82,Will Artificial Intelligence (AI) Make Tesla a Member of the $1 Trillion Club? Elon Musk Thinks So.,Musk spent a good portion of the Q3 earnings call providing investors with updates on Optimus and Dojo.,https://finance.yahoo.com/m/07b057a3-0814-3bfd-a47d-cf534e50626e/will-artificial-intelligence.html,Motley Fool,2023-10-25,neutral,0.8717095851898193
83,NEWSMAKER-Foxconn founder Terry Gou lies low in Taiwan election as China tax probe reverberates,"After mastering making iPhones, Taiwan's Terry Gou, the billionaire founder of major Apple supplier Foxconn, wanted to turn his entrepreneurial skills elsewhere - to be the island's next president.  But three months out from the election, Gou, whose net worth is estimated by Forbes at $6.7 billion, has gone to ground.  He last appeared at a campaign event on Sunday night, the day a Chinese newspaper said authorities had begun a tax probe into Foxconn's operations in China, even though he stepped back from running the world's largest contract manufacturer four years ago.",https://finance.yahoo.com/news/newsmaker-foxconn-founder-terry-gou-063555003.html,Reuters,2023-10-25,negative,0.5339211225509644
84,UPDATE 1-Qualcomm unveils new PC laptop chip with AI features for 2024,"Qualcomm on Tuesday gave details about a chip for Microsoft Windows-based laptops that it claims will be faster at some tasks than Apple's chips for Mac computers.  Qualcomm executives said the company's new Snapdragon Elite X chip will be available in laptops starting next year and has been redesigned to better handle artificial intelligence tasks like summarizing emails, writing text and generating images.  Those AI features will also factor into Qualcomm's chips for smartphones, with Alphabet's Google and Meta both saying Tuesday they plan to take advantage of them.",https://finance.yahoo.com/news/1-qualcomm-unveils-pc-laptop-231336275.html,Reuters,2023-10-25,neutral,0.70652174949646
85,Qualcomm invests further in mobile AI with chip announcements,The chipmaker is trying to carve out a niche for itself with AI chips geared towards smartphones and laptops.,https://finance.yahoo.com/news/qualcomm-invests-further-in-mobile-ai-with-chip-announcements-211140541.html,Yahoo Finance,2023-10-25,positive,0.716796875
86,"Alphabet Posts Strong Q3 Earnings on Robust Search, YouTube Ad Spend","Google Bard has also helped to stave off concerns about a large-scale shift away from Google Search, although an ongoing antitrust trial may be impactful.",https://finance.yahoo.com/m/2fd6c00f-784c-3055-87a7-2623a155be29/alphabet-posts-strong-q3.html,Investopedia,2023-10-25,positive,0.9366604089736938
87,"Corning, Taiwan Semi Hint at iPhone Health","September-ending quarter results from Corning's  Display Technologies segment, for example, saw its revenue rise 5% sequentially but more than 40% year over year.  Corning is among the companies that make parts used in smartphones, such as the iPhone.  Corning is a known Apple partner.",https://finance.yahoo.com/m/7f7d1e42-8a87-372b-be6f-7bf8b953f3fb/corning-taiwan-semi-hint-at.html,TheStreet.com,2023-10-25,positive,0.6633263826370239
88,Apple announces ‘scary fast’ October event,"Apple announced its second product event of the season, a month after introducing its new iPhone 15 lineup. New iMacs are likely.",https://finance.yahoo.com/news/apple-announces-scary-fast-october-194441547.html,CNN Business,2023-10-25,neutral,0.7579861879348755
89,Apple set to report earnings next week — Here’s what Wall Street expects,"sMany of the big tech names are reporting September quarter earnings this week, but investors will have to wait until next week for the biggest big tech of them all to deliver its latest quarterly update. Next Thursday (Nov 2), Apple (NASDAQ:AAPL) will dial in its fiscal fourth-quarter of 2023 results. In anticipation of the readout, Monness’ Brian White, a 5-star analyst ranked in the top 1% of Street experts, thinks investors should prepare for “headwinds across the portfolio.” “In our view,”",https://finance.yahoo.com/news/apple-set-report-earnings-next-191217964.html,TipRanks,2023-10-25,neutral,0.6608839631080627
90,Qualcomm unveils new PC laptop chip with AI features for 2024,"Qualcomm on Tuesday gave details about a chip for Microsoft Windows-based laptops that it claims will be faster at some tasks than Apple's chips for Mac computers.  Qualcomm executives said the company's new Snapdragon Elite X chip will be available in laptops starting next year and has been redesigned to better handle artificial intelligence tasks like summarizing emails, writing text and generating images.  Those AI features will also factor into Qualcomm's chips for smartphones, with Alphabet's  Google and Meta  both saying Tuesday they plan to take advantage of them.",https://finance.yahoo.com/news/qualcomm-unveils-pc-laptop-chip-190319156.html,Reuters,2023-10-25,neutral,0.7228274345397949
91,UPDATE 3-Apple backs Biden's push for right-to-repair law,"Apple, the world's largest tech company, said on Tuesday that it will back a U.S. right-to-repair bill, following years of complaints from consumer advocates that its sleek devices are difficult and expensive to fix.  The announcement is part of a broader push by President Joe Biden to promote competition and crack down on so-called junk fees and other actions that increase prices for consumers.  Apple also on Tuesday said it would make parts, tools and documentation needed to fix its iPhones and computers available to independent repair shops and consumers nationwide, a move that could help push other companies to follow suit.",https://finance.yahoo.com/news/2-apple-tools-parts-fix-181822565.html,Reuters,2023-10-25,positive,0.38340526819229126
92,Apple backs Biden's push for right-to-repair law,"WASHINGTON (Reuters) -Apple, the world's largest tech company, said on Tuesday that it will back a U.S. right-to-repair bill, following years of complaints from consumer advocates that its sleek devices are difficult and expensive to fix.  The announcement is part of a broader push by President Joe Biden to promote competition and crack down on so-called junk fees and other actions that increase prices for consumers.  Apple also on Tuesday said it would make parts, tools and documentation needed to fix its iPhones and computers available to independent repair shops and consumers nationwide, a move that could help push other companies to follow suit.",https://finance.yahoo.com/news/exclusive-apple-tools-parts-fix-180652059.html,Reuters,2023-10-25,positive,0.417264461517334
93,"Apple to make tools and parts to fix phones, computers available nationwide - White House","APPLE TO MAKE PARTS, TOOLS AND DOCUMENTATION AVAILABLE TO FIX ALL PRODUCTS AT INDEPENDENT REPAIR SHOPS NATIONWIDE - WHITE HOUSE WHITE HOUSE'S BRAINARD TO ASK CONGRESS TO PASS 'RIGHT TO REPAIR' LAW Mac computer and iPhone maker Apple on Tuesday will announce plans to make parts, tools, and documentation needed to repair its products available to independent repair shops and consumers nationwide, at fair and reasonable prices, the White House said.  National Economic Council Director Lael Brainard made the announcement in remarks prepared for a White House event later Tuesday focused on the so-called ""right to repair,"" calling on Congress to pass legislation requiring such action across the country.",https://finance.yahoo.com/news/apple-tools-parts-fix-phones-180000533.html,Reuters,2023-10-25,neutral,0.8034018278121948
94,Apple to Revamp TV App in Step Toward Simplifying Video Services,"(Bloomberg) -- Apple Inc. will redesign its TV app in a step toward consolidating the company’s various video offerings later this year, according to people with knowledge of the matter, part of its efforts to become a bigger player in the streaming world. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stell",https://finance.yahoo.com/news/apple-revamp-tv-app-step-174726586.html,Bloomberg,2023-10-25,neutral,0.570329487323761
95,"Alphabet, Microsoft Have ‘No Room’ for Error as Tech Rally Fades",(Bloomberg) -- Stock bulls who rode megacap tech shares to double-digit gains this year have had little reason to stick around lately. Now they’re counting on earnings from Microsoft Corp. and Alphabet Inc. after markets close Tuesday to help restart the rally. Most Read from BloombergIsrael Latest: US Determines Israel Wasn’t Behind Hospital BlastNobody Wants Mutual Funds NowTrump Ally Mike Johnson Becomes Latest GOP House Speaker NomineeBig Tech Earnings Whipsaw QQQ in Late Trading: Markets Wr,https://finance.yahoo.com/news/alphabet-microsoft-no-room-error-102709845.html,Bloomberg,2023-10-25,neutral,0.7744344472885132
96,Apple Announces ‘Scary Fast’ Oct. 30 Event to Roll Out New Macs,"(Bloomberg) -- Apple Inc. is poised to roll out new Macs on Oct. 30 in what will likely be the iPhone maker’s last launch event of 2023. Most Read from BloombergIsrael Latest: Army Says It Strikes Hezbollah Targets in LebanonCanada Plans College Crackdown Amid Foreign Student TroublesIsrael Warns of ‘Long’ War as Invasion of Gaza Strip BeginsGM Hit With More Strikes While Stellantis Reaches Deal With UAWIsrael Enters ‘New Stage’ of War With Gaza Ground FightingOn Tuesday, the company announced p",https://finance.yahoo.com/news/apple-announces-scary-fast-oct-164824849.html,Bloomberg,2023-10-25,negative,0.4793524146080017
97,Apple Sets ‘Scary Fast’ Launch Event for Oct. 30. Expect New Macs.,"STOCK ALERT   Apple has announced plans for a product launch event to be held next Monday, Oct. 30, at the unusual time of 5 p.m. Pacific time.  The invitation for the virtual-only Apple (ticker: AAPL) event has the headline “Scary fast.",https://finance.yahoo.com/m/8c932764-0fb6-3163-93bd-827e575b81d7/apple-sets-%E2%80%98scary-fast%E2%80%99.html,Barrons.com,2023-10-25,neutral,0.9472237825393677
98,Apple to hold special event on Oct. 30 dubbed 'Scary Fast',"Media reports have said the company may release new Mac devices with a faster M3 chip.  The company will hold the event at 5 pm Pacific Time (8 pm EST), a departure from its usual morning events.  In June, Apple launched a larger MacBook Air with the new M2 chip at a price of $1,299, a year after the company upgraded the 13-inch MacBook Air with the same processor.",https://finance.yahoo.com/news/apple-hold-special-event-oct-162604717.html,Reuters,2023-10-25,neutral,0.7865541577339172
99,UPDATE 1-Apple to hold special event on Oct. 30 dubbed 'Scary Fast',"IPhone maker Apple said on Tuesday it will hold a special event named ""Scary Fast"" on Oct. 30.  The company will hold the event at 5 pm Pacific Time (8 pm EST), a departure from its usual morning events.  In June, Apple launched a larger MacBook Air with the new M2 chip at a price of $1,299, a year after the company upgraded the 13-inch MacBook Air with the same processor.",https://finance.yahoo.com/news/1-apple-hold-special-event-162322668.html,Reuters,2023-10-25,neutral,0.795043408870697
100,"Microsoft, Google, Meta, Amazon: Earnings reports to watch","Earnings season is well underway and big tech is in the spotlight. Microsoft (MSFT) and Google (GOOGL) are set to report on Tuesday. Meta (META) is scheduled to report on Wednesday. Amazon (AMZN) is expected to report on Thursday. Yahoo Finance spoke to experts, reporters, and analysts across the industry to break down the biggest themes and what to watch from earnings this week. Yahoo Finance Markets Reporter Jared Blikre broke down the Magnificent Seven - Amazon (AMZN), Apple (APPL), Microsoft (MSFT), Meta (META), Alphabet (GOOGL) Tesla (TSLA), and Nvidia (NVDA) - and their dominance of the S&P market cap. Blikre said, ""30 percent right now. That is the same amount that it was when the market peaked at the beginning of 2022."" FS Investments Chief Market Strategist Troy Gayeski discussed the valuations of big tech stocks and what he is keeping an eye on this earnings season. Gayeski explained, ""AI is obviously going to be a key driver of revenue growth and profit growth ... (Our question is) whether the multiple that people are paying is justified."" Yahoo Finance Tech Editor Dan Howley is watching the cloud and how AI fits into the plans of the major tech companies. Howley said, ""How are these big investments that these companies are discussing fitting into their overall revenue when it comes to their cloud performance.""",https://finance.yahoo.com/video/microsoft-google-meta-amazon-earnings-160444393.html,Yahoo Finance Video,2023-10-25,neutral,0.8913233876228333
101,"Apple Lags Microsoft, Google in AI. How Much It Needs to Spend to Catch Up.","Apple is likely to spend billions on chips from Nvidia to power its AI investment, according to analyst Ming-Chi Kuo.",https://finance.yahoo.com/m/28f083c6-ce34-385c-825b-d416a5f5c3de/apple-lags-microsoft-google.html,Barrons.com,2023-10-24,neutral,0.5497002005577087
102,WordPress.com owner buys all-in-one messaging app Texts.com for $50M,"WordPress.com and Tumblr owner Automattic is adding another company to its portfolio with today's news that it has acquired the all-in-one messaging app Texts.com for $50 million. The app brings all your messaging apps together in a single dashboard, including iMessage, Slack, WhatsApp, Instagram, Telegram, Messenger, LinkedIn, Signal, Discord and X, with plans for more in the future, a company blog post announced. Though other companies have tried to do something similar -- like Beeper -- Texts",https://finance.yahoo.com/news/wordpress-com-owner-buys-one-140456699.html,TechCrunch,2023-10-24,neutral,0.9012709259986877
103,Apple to invest more than $1 billion annually in lucrative new area,"The $3 trillion company has the ""biggest opportunity among Big Tech to pioneer"" this avenue.",https://finance.yahoo.com/m/759883ec-ab5e-3542-939a-755d1ee0a7c8/apple-to-invest-more-than-1.html,TheStreet.com,2023-10-24,positive,0.7405256628990173
104,Apple Risks Getting Caught in Taiwan Tensions With iPhone Supplier Probes,China’s investigations into Taiwanese supplier Foxconn come as its billionaire founder pursues a bid for the Taiwanese presidency.,https://finance.yahoo.com/m/181631dc-487b-3d05-97ea-8d043ee2cb7d/apple-risks-getting-caught-in.html,The Wall Street Journal,2023-10-24,negative,0.9349210262298584
105,Corning warns of hit from UAW strike as core sales forecast disappoints,"""Labor issues in the automotive industry could impact our automotive business more in the fourth quarter than it did in the third quarter,"" CFO Edward Schlesinger said in an earnings call.  Corning supplies windscreens and emission control systems to the automotive industry and the strike comes as it grapples with slowing demand for its fiber cables from the telecom sector.  The optical communications unit, one of its main revenue generators, saw net sales fall by nearly a third as carriers worked through inventory.",https://finance.yahoo.com/news/cornings-shares-fall-apple-supplier-121044289.html,Reuters,2023-10-24,negative,0.9758526682853699
106,Spotify CEO Daniel Ek says he couldn’t have built the platform if he came up with it today—and he’s blaming Apple,Ek was lambasting Apple and Google for 30% fees at their app stores as a new competition bill goes through U.K. Parliament.,https://finance.yahoo.com/news/spotify-ceo-daniel-ek-says-115912267.html,Fortune,2023-10-24,negative,0.9533581733703613
107,Chinese retailers are already slashing the prices of the iPhone 15 by over $100 amid reports of a sluggish launch for Apple’s latest smartphone,Analyst reports are suggesting that Apple's latest iPhone may be struggling in the Chinese market.,https://finance.yahoo.com/news/chinese-retailers-already-slashing-prices-112708745.html,Fortune,2023-10-24,negative,0.9739347100257874
108,'Probably the best use of cash': Warren Buffett likes businesses that dole out dividends — but he absolutely loves it when they do this instead. 3 'share cannibals' to watch now,Share repurchases are similar to dividends.,https://finance.yahoo.com/news/probably-best-cash-warren-buffett-110000874.html,Moneywise,2023-10-24,neutral,0.905974805355072
109,Trending tickers: Bitcoin | Hermès | Barclays | Arm,The latest investor updates on stocks that are trending on Tuesday.,https://finance.yahoo.com/news/trending-tickers-bitcoin-hermes-barclays-arm-104437773.html,Yahoo Finance UK,2023-10-24,neutral,0.9032891392707825
110,Looking for Tech Stocks? These 3 Are Great Buys.,These companies have powerful positions in tech and could have a lot to offer stockholders as the industry develops.,https://finance.yahoo.com/m/d56e2aba-3418-3179-842e-a4f791d34a0c/looking-for-tech-stocks-.html,Motley Fool,2023-10-24,neutral,0.5772119760513306
111,Apple’s ‘carbon neutral’ claims come under scrutiny,iPhone maker flags credentials of its latest Watch products as EU seeks to clamp down on ‘greenwashing’,https://finance.yahoo.com/m/b6efe9d5-c3dc-3b53-bf6f-c3cd0980842b/apple%E2%80%99s-%E2%80%98carbon-neutral%E2%80%99.html,Financial Times,2023-10-24,negative,0.9473956823348999
112,"Big Tech Q3 Earnings: Top Questions for the CEOs of Google, Meta, Apple, Amazon","How is the antitrust trial going? What comes after the ""year of efficiency""?",https://finance.yahoo.com/news/big-tech-q3-earnings-top-005842811.html,Observer,2023-10-24,neutral,0.910326361656189
113,Why the Market Dipped But Apple (AAPL) Gained Today,"In the latest trading session, Apple (AAPL) closed at $173, marking a +0.07% move from the previous day.",https://finance.yahoo.com/news/why-market-dipped-apple-aapl-214519022.html,Zacks,2023-10-24,positive,0.6602306962013245
114,"Taylor Swift Tops Scorsese, Holding Hollywood Royalty at Bay","(Bloomberg) -- The film version of Taylor Swift’s stadium tour held on to the box-office lead for a second-straight weekend, outdrawing a new Martin Scorsese drama from Apple Inc.Most Read from BloombergLi Keqiang, China’s Second-Most Powerful Man for a Decade, Dies at 68Tech Giants Signal Rebound as Amazon, Intel Rally: Markets WrapIsrael Latest: US Strikes Two Iran-Linked Facilities in SyriaControversial Chip in Huawei Phone Produced on ASML MachineUS Economy Grew at a 4.9% Pace Last Quarter,",https://finance.yahoo.com/news/taylor-swift-tops-scorsese-holding-211913886.html,Bloomberg,2023-10-24,positive,0.8213608860969543
115,Apple to spend $1 billion on AI in catch-up move: report,"Apple was caught off guard by the sudden rise of generative artificial intelligence and is now investing $1 billion to catch up, according to a new report.",https://finance.yahoo.com/news/apple-spend-1-billion-ai-204448160.html,Fox Business,2023-10-24,neutral,0.7544746994972229
116,Apple's 'Killers of the Flower Moon' highlights tech giant's film strategy shift,"Apple's ""Killers of the Flower Moon"" shows how the tech giant is embracing theatrical releases to drive subscribers to its flagship streaming service Apple TV+.",https://finance.yahoo.com/news/apples-killers-of-the-flower-moon-highlights-tech-giants-film-strategy-shift-200537725.html,Yahoo Finance,2023-10-24,neutral,0.6342496275901794
117,"China Rattles Foreign Firms With New Arrests, Foxconn Probe","(Bloomberg) -- Chinese authorities are again shaking the confidence of foreign companies in the country with a series of arrests across industries and an investigation into Foxconn Technology Group, Apple Inc.’s most important partner and one of the largest employers in China.Most Read from BloombergAn Oil Giant Quietly Ditched the World’s Biggest Carbon Capture PlantWall Street Trading Rattled by Wild Treasury Moves: Markets WrapChina Repeats Its View That Israel Must Protect CiviliansHostages",https://finance.yahoo.com/news/china-rattles-foreign-firms-again-014241600.html,Bloomberg,2023-10-24,negative,0.8902433514595032
118,iPhone Sales Are Weak. Apple’s Future Depends on Their Strength: Analysts.,J.P. Morgan analyst Samik Chatterjee says that lead times for the iPhone 15 moderated for the fourth consecutive week.,https://finance.yahoo.com/m/0e200438-90b8-37e3-a2a2-2302fb52b642/iphone-sales-are-weak-.html,Barrons.com,2023-10-24,negative,0.9017839431762695
119,Taylor Swift Eras Tour outperforms Scorsese film in theaters,"Taylor Swift's record-breaking Eras Tour concert film outperformed Martin Scorsese’s Killers of the Flower Moon at the box office this weekend in the latter's theatrical premiere. Yahoo Finance Entertainment Reporter Alexandra Canal reports on the continued success of the Eras Tour film and Taylor Swift's influence across industries, such as the boost to Travis Kelce jersey sales after her appearances at Kansas City Chief's games. Click here to watch the full interview on the Yahoo Finance YouTube page or you can watch this full episode of Yahoo Finance Live here.",https://finance.yahoo.com/video/taylor-swift-eras-tour-outperforms-161446814.html,Yahoo Finance Video,2023-10-24,neutral,0.7990607023239136
120,"Apple Stock: iPhone 15 Pro Models Demand Holds Steady, Lower-End Models See Lead Time Shifts","There have been reports that iPhone 15 sales are not quite as strong as Apple (NASDAQ:AAPL) would have liked, particularly in key markets such as China. However, according to Evercore analyst Amit Daryanani, the picture is not conclusively negative. Although in some region, lead times have been falling, Evercore’s iPhone tracking endeavors show the data points to “stable demand for the iPhone 15 Pro and Pro Max models vs. a year ago across most geographies.” That said, the past week has seen low",https://finance.yahoo.com/news/apple-stock-iphone-15-pro-155605891.html,TipRanks,2023-10-23,negative,0.8899500966072083
121,China Probes of Foxconn Sends Apple Supplier's Stock Lower,"Chinese probes into one of Apple's top suppliers, Foxconn Technology Group, unnerved investors Monday. Over the weekend, Chinese state media said [tax authorities were scrutinizing some of Foxconn's China facilities](https://www.",https://finance.yahoo.com/m/1bd94055-9b78-36c1-99ed-7fd563fabaf2/china-probes-of-foxconn-sends.html,The Wall Street Journal,2023-10-23,negative,0.9492101669311523
122,"Foxconn faces tax audit, land use investigation from China","Apple (AAPL) iPhone manufacturer Foxconn Technology (2354.TW) is facing a tax audit and a probe into its land use by the Chinese government. Yahoo Finance Tech Editor Dan Howley details the news surrounding the Taiwanese company as more Big Tech companies seek to expand their supply chains outside of China. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live.",https://finance.yahoo.com/video/foxconn-faces-tax-audit-land-134209186.html,Yahoo Finance Video,2023-10-23,neutral,0.9132449626922607
123,Apple slides amid reports of China tax probe into iPhone assembler Foxconn,"Taiwan based Foxconn, the world's biggest assembler of Apple iPhones, is reportedly in the crosshairs of tax authorities in China.",https://finance.yahoo.com/m/7907dbfe-1cc9-3b3c-bd6e-480b311f9502/apple-slides-amid-reports-of.html,TheStreet.com,2023-10-23,negative,0.9498535394668579
124,Garmin (GRMN) Bolsters Smartwatch Offerings With ECG App,"Garmin (GRMN) incorporates ECG App into its smartwatch lineup, namely, epix Pro, fenix 7 Pro, Venu 3 and tactix 7, enabling users to record an ECG and check vital signs directly from their smartwatch.",https://finance.yahoo.com/news/garmin-grmn-bolsters-smartwatch-offerings-133000412.html,Zacks,2023-10-23,neutral,0.5379260182380676
125,"Midday movers: Hess, Chevron, Okta, Apple and more",Investing.com -- U.S. stocks reversed earlier losses to turn green on Monday despite rising bond yields as investors await quarterly earnings from a number of tech giants this week.,https://finance.yahoo.com/news/chevron-apple-tesla-fall-premarket-073153587.html,Investing.com,2023-10-23,positive,0.690771758556366
126,Apple's job listings suggest it plans to infuse AI in multiple products,"Apple seems to be finally getting serious about infusing generative AI into its products after announcing a solitary ""Transformer"" model-based autocorrect feature on iOS 17 earlier this year. The company has shared several job opportunities listing specific needs for generative AI in the last few weeks. For instance, a role on the App Store platform says that the company is ""working on a generative AI-based developer experience platform for internal use and assist our app development team."" Anot",https://finance.yahoo.com/news/apples-job-listings-suggest-plans-123535202.html,TechCrunch,2023-10-23,neutral,0.6487211585044861
